Path/Name,Phrase
ivr/ivr-account_number,Номер счета
ivr/ivr-connect_to_caller,Соединение с вызывающим абонентом
ivr/ivr-enter_ext_pound,"Если Вам известен добавочный номер вызываемого абонента, пожалуйста введите его сейчас"
ivr/ivr-enter_ext,"Пожалуйста, введите добавочный номер абонента завершив нажатием на клавишу решётка"
ivr/ivr-for_this_person,Для этого абонента
ivr/ivr-hold_connect_call,"Пожалуйста, оставайтесь на линии, идет соединение"
ivr/ivr-im_sorry,Извините
ivr/ivr-please,Пожалуйста
ivr/ivr-please_return_our_call_at,"Пожалуйста, перезвоните нам в …"
ivr/ivr-regarding_reference_number,относительно номера ссылки
ivr/ivr-sample_submenu,Это пример голосового подменю
ivr/ivr-say_name,"Пожалуйста, представьтесь после сигнала"
ivr/ivr-send_to_voicemail,Перенаправить на голосовую почту
ivr/ivr-speak_to_a_customer_service_representative,Для разговора с представителем по обслуживанию клиентов
ivr/ivr-take_a_message,принять сообщение.
ivr/ivr-that_was_an_invalid_entry,Неправильное значение
ivr/ivr-this_is_a_call_from,Этот звонок от
ivr/ivr-this_ivr_will_let_you_test_features,это голосовое меню позволит Вам протестировать некоторые функции
ivr/ivr-to_call_the_freeswitch_conference,Для того чтобы набрать конференцию ФС ___
ivr/ivr-to_do_a_freeswitch_echo_test,Для выполнения эхо-теста в ФС
ivr/ivr-to_do_a_fwd_echo_test,Для выполнения эхо-теста free world dialed
ivr/ivr-to_hear_sample_submenu,чтобы прослушать пример голосового подменю
ivr/ivr-to_hear_screaming_monkeys,Чтобы услышать кричащих обезьян
ivr/ivr-to_listen_to_moh,Для прослушивания списка мелодий в режиме ожидания
ivr/ivr-to_repeat_these_options,Для повтора этих параметров
ivr/ivr-to_return_to_previous_menu,Для возврата к предыдущему меню
ivr/ivr-to_speak_with_an_operator,Для соединения с оператором
ivr/ivr-welcome_to_freeswitch,"Добро пожаловать в FreeSwitch, будущее телефонии"
ivr/ivr-you_may_exit_by_hanging_up,Вы можете выйти в любое время повесив трубку
ivr/ivr-or,или
ivr/ivr-not,не
ivr/ivr-call,Вызов
ivr/ivr-you_may,Вы можете
ivr/ivr-hello,Здравствуйте
ivr/ivr-use_telephone_keypad,Используйте клавиатуру телефона
ivr/ivr-spell_name,"Пожалуйста, назовите имя сотрудника, которому пытаетесь дозвониться"
ivr/ivr-last_name_first,Сначала фамилия
ivr/ivr-first_name_first,Сначала имя
ivr/ivr-press_one_q_or_z,Нажмите 1 для Q или Z.
ivr/ivr-sales,Отдел продаж
ivr/ivr-customer_service,Центр обслуживания клиентов
ivr/ivr-technical_support,Отдел технической поддержки
ivr/ivr-operator,Оператор
ivr/ivr-you_have_dialed_an_invalid_extension,Вы набрали несуществующий добавочный номер
ivr/ivr-please_enter_extension_followed_by_pound,"Пожалйста, наберите добавочный номер и нажмите клавишу решетка"
ivr/ivr-please_enter_pin_followed_by_pound,Пожалуйста введите Ваш пинкод и нажмите клавишу решётка
ivr/ivr-pin_or_extension_is-invalid,Ваш пин код или номер не верны
ivr/ivr-you_are_about_to_provision_this_phone,Вы закрепляете этот телефон за Вашей учётной записью
ivr/ivr-please_reenter_your_pin,Пожалуйста повторите Ваш пин код для подтверждения
ivr/ivr-register_for_cluecon,"Для регистрации на clueCon , пожалуйста нажмите .."
ivr/ivr-to_log_in,Для входа
ivr/ivr-to_log_out,Для выхода
ivr/ivr-you_are_now_logged_in,Вы вошли
ivr/ivr-you_are_now_logged_out,Вы вышли
ivr/ivr-please_try_again,Попробуйте снова
ivr/ivr-provision_phone_permanently_to_extension,Вы закрепляете этот телефон за Вашим добавочным номером
ivr/ivr-extension_to_provision_this_phone,Пожалуйста введите добавочный номер за которым вы хотите закрепить этот телефон и нажмите решётку
ivr/ivr-this_phone_will_now_reboot,"Спасибо, этот телефон сейчас перезагрузится"
ivr/ivr-recording_saved,Спасибо. Ваше сообщение было записано.
ivr/ivr-save_review_record,Нажмите 1 что бы сохранить сообщение. Нажмите 2 что бы прослушать Ваше сообщение. Нажмите 3 что бы перезаписать
ivr/ivr-unable_save,"Системе не удается сохранить Ваш звуковой файл в данный момент. Пожалуйста, попробуйте позже"
ivr/ivr-you_are_number,Ваш номер ...
ivr/ivr-in_line,на линии
ivr/ivr-thank_you_for_holding,Спасибо Вам за ожидание
ivr/ivr-estimated_hold_time,Ваше время ожидания составит примерно ...
ivr/ivr-more_than,Больше чем...
ivr/ivr-less_than,Меньше чем...
ivr/ivr-begin_recording,Начните запись после сигнала.
ivr/ivr-call_forwarding_has_been_cancelled,Переадресация звонков была отменена
ivr/ivr-call_forwarding_has_been_set,Переадресация звонков была настроена
ivr/ivr-please_enter_the_phone_number,"Пожалуйста, введите номер телефона"
ivr/ivr-please_state_your_name_and_reason_for_calling,"Пожалуйста, укажите ваше имя и причину вашего звонка."
ivr/ivr-accept_reject_voicemail,"Что бы принять звонок нажмите 1, чтобы отклонить звонок нажмите 2. Для отправки голосовой почты нажмите 3"
ivr/ivr-accept_reject,"Чтобы принять, нажмите 1. Чтобы отклонить, нажмите 2."
ivr/ivr-to_accept_press_one,"Чтобы принять, нажмите 1."
ivr/ivr-incoming_call,Входящий звонок
ivr/ivr-thank_you_for_calling,Спасибо за Ваш звонок
ivr/ivr-stay_on_line_call_answered_momentarily,"Пожалуйста, оставайтесь на линии. Ваш звонок будет принят немедленно"
ivr/ivr-call_being_transferred,Ваш звонок был переведен
ivr/ivr-enjoy_music_while_transfer,"Пожалуйста, наслаждайтесь музыкой, пока Ваш вонок переводится"
ivr/ivr-call_from,У вас есть звонок от...
ivr/ivr-no_menu_items,"Это меню не содержит никаких элементов. Пожалуйста, обратитесь к администратору."
ivr/ivr-for_directory_press,"Для справочника, нажмите..."
ivr/ivr-using_telephone_keypad,Используя клавиатуру телефона…
ivr/ivr-enter_letters_last_name,"Пожалуйста, введите первые буквы фамилии абонента"
ivr/ivr-enter_letters_first_name,Введите буквы имени
ivr/ivr-enter_letters_first_or_last_name,Введите первые буквы имени абонента.
ivr/ivr-if_correct_press,"Если это правильно, нажмите..."
ivr/ivr-if_not_press,"Если нет, нажмите..."
ivr/ivr-finished_pound_hash_key,Когда закончите нажмите клавишу решётка.
ivr/ivr-dnd_activated,Режим «Не беспокоить» активирован
ivr/ivr-dnd_cancelled,Режим не беспокоить был отменён.
ivr/ivr-any_other_digit,Нажмите любую другую цифру...
ivr/ivr-one_yes_two_no,Нажмите один для ДА. Нажмите два для НЕТ.
ivr/ivr-enter_queue_number,"Пожалуйста введите номер очереди,завершив нажатием на клавишу решетка."
ivr/ivr-please_enter_the,Пожалуйста введите...
ivr/ivr-number,Номер.
ivr/ivr-followed_by_pound,...завершив нажатием на клавишу решетка.
ivr/ivr-account_balance_is,Остаток на счёте составляет...
ivr/ivr-file,...файл...
ivr/ivr-files,файлы
ivr/ivr-for_a_wakeup_call,Для звонка-будильника
ivr/ivr-this_is_your_wakeup_call,Это ваш звонок-будильник
ivr/ivr-request_wakeup_call,Запросить звонок-будильник
ivr/ivr-confirm_wakeup_call,Подтвердить звонок-будильник
ivr/ivr-cancel_wakeup_call,Отменить звонок-будильник
ivr/ivr-requested_wakeup_call_for,Запрошен звонок-будильник на
ivr/ivr-not_requested_wakeup_call,Звонок-будильник не запрошен
ivr/ivr-wakeup_call_cancelled,Звонок-будильник отменён
ivr/ivr-for_daily_wakeup_call,Для ежедневного звонка-будильника
ivr/ivr-daily_wakeup_call,Ежедневный звонок-будильник
ivr/ivr-for_daily_wakeup_calls,Для ежедневных звонков-будильников
ivr/ivr-for_one_time_wakeup_call,Для однократного звонка-будильника
ivr/ivr-one_time_wakeup_call,Однократный звонок-будильник
ivr/ivr-wakeup_call,Звонок-будильник
ivr/ivr-wakey_wakey_sunshine,"Просыпайтесь, солнышко!"
ivr/ivr-welcome,Добро пожаловать.
ivr/ivr-welcome_to,Добро пожаловать в...
ivr/ivr-good_morning,Доброе утро.
ivr/ivr-good_afternoon,Добрый день.
ivr/ivr-good_evening,Добрый вечер.
ivr/ivr-thank_you,Спасибо
ivr/ivr-for,для...
ivr/ivr-longer_than_usual_hold_times,Время ожидания дольше обычного
ivr/ivr-you_are_the,Вы
ivr/ivr-one_moment_please,"Подождите, пожалуйста."
ivr/ivr-call_answered_order_received,Звонок будет принят в порядке очереди
ivr/ivr-you_entered,Вы вошли...
ivr/ivr-extension_number,Внутренний номер...
ivr/ivr-please_hold_while_party_contacted,"Подождите, пока мы свяжемся с абонентом"
ivr/ivr-please_enjoy_music_while_party_reached,"Наслаждайтесь музыкой, пока мы связываемся"
ivr/ivr-generic_greeting,"Спасибо за звонок. Если вы знаете внутренний номер телефона, пожалуйста, введите его сейчас или набрать девять для каталога."
ivr/ivr-if_correct_one_if_not_two,"Если это правильно нажмите один. Если нет, нажмите 2"
ivr/ivr-repeat_this_information,Повторить эту информацию
ivr/ivr-no_no_no,"Нет, нет, нет!"
ivr/ivr-did_you_mean_to_press_key,Вы хотели нажать клавишу?
ivr/ivr-seriously_mean_to_press_key,Вы действительно хотели нажать клавишу?
ivr/ivr-oh_whatever,"Ну ладно, как хотите"
ivr/ivr-one_more_mistake,Ещё одна ошибка
ivr/ivr-congratulations_you_pressed_star,"Поздравляем, вы нажали звёздочку!"
ivr/ivr-engineers_busy_assisting_other_sales,Инженеры заняты помощью другим клиентам
ivr/ivr-message_self_destruct,Это сообщение самоуничтожится
ivr/ivr-all_your_call_are_belong_to_us,Все ваши звонки принадлежат нам
ivr/ivr-love_those_touch_tones,Обожаю эти тональные сигналы!
ivr/ivr-yes_we_have_no_bananas,"Да, у нас нет бананов"
ivr/ivr-dude_you_suck,Ну вы даёте!
ivr/ivr-on_hold_indefinitely,На удержании на неопределённое время
ivr/ivr-has_left_the_building,...покинул здание.
ivr/ivr-phone_is_unassigned,Этот телефон не предназначен для совершения внешних звонков.
ivr/ivr-phone_not_configured,Этот телефон не правильно настроен.
ivr/ivr-phone_is_configured_properly,Поздравляем! Этот телефон настроен правильно и теперь могут быть установлен пользователю.
ivr/ivr-contact_system_administrator,Свяжитесь с системным администратором
ivr/ivr-no_calls_waiting_in_queue,Нету вызовов ожидающих в этой очереди.
ivr/ivr-you_are_number_one,Вы первый в очереди.
ivr/ivr-has_called_emergency_services,...вызвал аварийные службы
ivr/ivr-there_are,Здесь...
ivr/ivr-enter_source_telephone_number,Введите исходный номер телефона
ivr/ivr-enter_destination_telephone_number,Введите номер телефона назначения
ivr/ivr-recording_started,Запись начата.
ivr/ivr-recording_stopped,Запись остановлена.
ivr/ivr-recording_paused,Запись приостановлена.
ivr/ivr-recording_deleted,Запись удалена.
ivr/ivr-no_longer_in_queue,Вы больше не в очереди.
ivr/ivr-withdrawn,отозван
ivr/ivr-question,вопрос
ivr/ivr-questions,вопросы
ivr/ivr-has_been_answered,был отвечен
ivr/ivr-has_been_removed,был удалён
ivr/ivr-no_questions_in_queue,Нет вопросов в очереди.
ivr/ivr-is_now_on,теперь включён
ivr/ivr-is_now_off,теперь выключен
ivr/ivr-phone_not_make_external_calls,Этот телефон не авторизован для внешних звонков.
ivr/ivr-id_number,Идентификационный номер
ivr/ivr-skip_instructions,Нажмите любую клавишу для пропуска инструкций.
ivr/ivr-hangup_to_discard,Положите трубку для отмены.
ivr/ivr-or_press,или нажмите
ivr/ivr-for_english_press,"Для английского, нажмите"
ivr/ivr-call_cannot_be_completed_as_dialed,Ваш звонок не может быть выполнен в набранном виде.
ivr/ivr-please_check_number_try_again,"Пожалуйста, проверьте номер и попробуйте снова."
ivr/ivr-failure_reason_is,Причина ошибки
ivr/ivr-unallocated_number,Номер не выделен
ivr/ivr-no_user_response,Нет ответа пользователя
ivr/ivr-invalid_number_format,Неверный формат номера
ivr/ivr-invalid_sound_prompt,Недействительный звуковой запрос
ivr/ivr-gateway_down,Шлюз недоступен
ivr/ivr-no_route_destination,Нет маршрута к назначению
ivr/ivr-user_busy,Пользователь занят
ivr/ivr-call_rejected,Вызов отклонён
ivr/ivr-normal_unspecified,"Нормально, не указано"
ivr/ivr-incompatible_destination,Несовместимое назначение
ivr/ivr-normal_clearing,Нормальное завершение
ivr/ivr-not_have_permission,У вас нет разрешения
ivr/ivr-youre_doing_it_wrong,Вы делаете это неправильно!
ivr/ivr-were_asterisk_free,Мы свободны от Asterisk!
ivr/ivr-douche_telecom,Douche Telecom
ivr/ivr-to_learn_more_about_freeswitch,Чтобы узнать больше о FreeSWITCH
ivr/ivr-there_is,Есть
ivr/ivr-do_not_call_list,Список запрета вызовов
ivr/ivr-call_attempt_aborted,Попытка вызова прервана
ivr/ivr-to_wait_stay_on_the_line,"Чтобы подождать, оставайтесь на линии."
ivr/ivr-if_you_would_like_us_to_call_back,"Если вы хотите, чтобы мы перезвонили"
ivr/ivr-it_appears_that_your_phone_number_is,"Похоже, ваш номер телефона"
ivr/ivr-would_you_like_to_receive_a_call_at_this_number,Хотите получить звонок на этот номер?
ivr/ivr-please_enter_the_number_where_we_can_reach_you,"Введите номер, по которому мы можем связаться."
ivr/ivr-we_will_return_your_call_at_this_number,Мы перезвоним на этот номер.
ivr/ivr-anonymous_caller,Анонимный звонящий
ivr/ivr-freeguipy,Угостите себя кусочком бесплатного пирога!
ivr/ivr-learn_more_freeguipydotorg,Узнайте больше на F-R-E-E-G-U-I-P-Y точка O-R-G
ivr/ivr-terribly_wrong_awkward,"Что-то пошло ужасно, ужасно не так... (неловко!)"
ivr/ivr-it_was_that_bug,"Ну надо же, это был тот самый баг!"
ivr/ivr-concentrate,СКОНЦЕНТРИРУЙТЕСЬ! Сосредоточьтесь на кролике! СОСРЕДОТОЧЬТЕСЬ НА КРОЛИКЕ!
ivr/ivr-file_a_jira,"Если вам не нравится, можете создать JIRA!"
ivr/ivr-founder_of_freesource,"Позвольте представить основателя FreeSOURCE, Энтони Министроне."
ivr/ivr-cold_foolish,"Чувак, это действительно глупо... ОЧЕНЬ глупо"
ivr/ivr-trollover_minutes,Поздравляем! Вы заработали 1500 Троллинг-минут в этом месяце!
ivr/ivr-yuno_silent_drill,Почему не тихий режим?!
ivr/ivr-beacuase,Потому что голоса были довольно хорошими
ivr/ivr-day_mode,Дневной режим...
ivr/ivr-night_mode,Ночной режим...
ivr/ivr-lunch_mode,Режим обеда...
ivr/ivr-custom_mode_number,Номер пользовательского режима
ivr/ivr-not_have_permission_to_edit,У вас нет разрешения на редактирование
ivr/ivr-this_feature,Эта функция
ivr/ivr-feature,функция
ivr/ivr-automated_attendants,Автоответчики
ivr/ivr-automated_attendant,Автоответчик
ivr/ivr-please_enter_extension_number_of,Введите номер добавочного
ivr/ivr-that_you_would_like_to_modify,который вы хотите изменить
