Path/Name,Phrase
voicemail/vm-send_message_now,Para enviar esta mensagem agora...
voicemail/vm-message_envelope,Para ouvir o inicio da mensagem...
voicemail/vm-has_been_changed_to,...foi alterado para...
voicemail/vm-press,digite
voicemail/vm-received,Recebido
voicemail/vm-followed_by,...seguido de...
voicemail/vm-that_was_an_invalid_ext,Essa era uma extensão inválida.
voicemail/vm-undeleted,Recuperada
voicemail/vm-followed_by_pound,...seguido de sustenido.
voicemail/vm-next,seguinte
voicemail/vm-listen_new,Para ouvir as mensagens novas...
voicemail/vm-listen_saved,Para ouvir as mensagens armazenadas...
voicemail/vm-advanced,Para opções avançadas...
voicemail/vm-advanced_alt,para opções avançadas
voicemail/vm-to_exit,Para sair...
voicemail/vm-to_exit_alt,para sair
voicemail/vm-to_record_greeting,Para gravar uma saudação...
voicemail/vm-choose_greeting,Para escolher a sua saudação...
voicemail/vm-record_name2,Para gravar o seu nome...
voicemail/vm-main_menu,Para o menu principal...
voicemail/vm-listen_to_recording,Para ouvir a gravação...
voicemail/vm-save_recording,Para guardar a gravação...
voicemail/vm-rerecord,Para gravar novamente...
voicemail/vm-mark-urgent,Para marcar esta mensagem como urgente...
voicemail/vm-mark_message_new,Para marcar esta mensagem como nova...
voicemail/vm-continue,Para continuar...
voicemail/vm-listen_to_recording_again,Para ouvir a gravação novamente...
voicemail/vm-delete_recording,Para borrar a gravação...
voicemail/vm-forward_to_email,Para enviar a gravação para o seu email...
voicemail/vm-to_forward,Para encaminhar esta mensagem...
voicemail/vm-forward_enter_ext,Por favor introduza a extensão para a qual pretende encaminhar esta mensagem.
voicemail/vm-forward_add_intro,Para adicionar uma introdução a esta mensagem...
voicemail/vm-greeting,saudação
voicemail/vm-selected,selecionada
voicemail/vm-not_available,Não está disponível.
voicemail/vm-message_number,Mensagem número...
voicemail/vm-deleted,apagada
voicemail/vm-too-small,"A sua gravação é muito curta, por favor tente novamente."
voicemail/vm-in_folder,na caixa de mensagens
voicemail/vm-return_call,Para devolver a ligação agora...
voicemail/vm-urgent,urgente
voicemail/vm-mailbox_full,"Esta caixa de mensagens está lotada, por favor tente mais tarde."
voicemail/vm-tutorial_yes_no,"Bem-vindo a sua caixa de mensagens. Para escutar o menu e configurar a sua caixa de mensagens, digite um. Para não considera-lo, digite dois."
voicemail/vm-tutorial_record_name,"Você precisa gravar o seu nome e sobrenome. Esta gravação é usada entre outras, no serviço de diretório."
voicemail/vm-tutorial_change_pin,O número de identificação pessoal ou PIN serve para impedir o acesso de terceiros as suas mensagens. Você deseja mudar o seu PIN agora?
voicemail/vm-not_available_no_voicemail,O destino que deseja contatar não está disponível e não tem correio de voz.
voicemail/vm-pin_below_minimum_length,O PIN digitado está abaixo do comprimento mínimo.
voicemail/vm-minimum_pin_length_is,O comprimento mínimo do PIN é...
voicemail/vm-password_has_been_changed,Sua senha foi alterada.
voicemail/vm-enter_new_pin,"Por favor, digite sua nova senha, seguida da tecla cerquilha."
voicemail/vm-password_not_valid,A senha digitada não é válida neste sistema.
voicemail/vm-password_is_not_secure,Uma senha como '1111' ou '1234' não é segura.
voicemail/vm-choose_password,"Por favor, escolha uma senha sem dígitos repetidos ou consecutivos."
voicemail/vm-voicemail_password_is_web_password,Lembre-se que sua senha de caixa postal também é sua senha da interface web.
voicemail/vm-message_from,Mensagem de...
voicemail/vm-nobody_leaving_message,Ninguém está deixando mensagem nesta caixa postal no momento.
voicemail/vm-last,último
voicemail/vm-delete_greeting,Para excluir a saudação
voicemail/vm-listen_to_greeting,Para ouvir a saudação...
voicemail/vm-main_menu_alt,Para o menu principal...
voicemail/vm-message_forwarded,Mensagem encaminhada
voicemail/vm-no_answer_no_vm,O ramal chamado não atende e não possui caixa postal configurada.
directory/dir-enter_person,Digite o nome da pessoa que procura.
directory/dir-last_name,...apelido...
directory/dir-to_search_by,Para buscar por...
directory/dir-first_name,...primeiro nome...
directory/dir-no_matching_results,Nenhum resultado encontrado.
directory/dir-result_match,...resultados encontradas para a sua busca.
directory/dir-too_many_result,Muitos resultados. Seja mais específico.
directory/dir-no_more_results,Não há mais resultados.
directory/dir-result_number,Resultado número...
directory/dir-at_extension,...no ramal...
directory/dir-to_select_entry,Para escolher este resultado..
directory/dir-for_next,Para o resultado seguinte...
directory/dir-for_prev,Para o resultado anterior...
directory/dir-start_new_search,Para uma nova busca...
directory/dir-specify_mininum,"Por favor, especifique mais caracteres."
directory/dir-letters_of_person_name,"...letras do nome da pessoa, tente novamente."
directory/dir-please_try_again,"Por favor, tente novamente."
directory/dir-press,digite
directory/dir-for_next,Para o resultado seguinte...
directory/dir-enter_person_first_or_last,"Por favor, introduza as primeiras letras do nome ou apelido da pessoa."
directory/dir-enter-person,Por favor marque as primeiras letras do nome da pessoa.
directory/dir-no_match_entry,"Não foram encontradas resultados, tente novamente."
directory/dir-no_more_result,Não há mais resultados
directory/dir-specify_mininum_first,Você precisa dizer um mínimo de...
directory/dir-to_make_new_search,Para iniciar uma nova busca
directory/dir-to_many_result,"A sua busca devolveu muitos resultados, por favor tente novamente."
conference/conf-ack,NULL
conference/conf-nack,NULL
conference/conf-muted,Você agora está mudo.
conference/conf-unmuted,Você não está mais mudo.
conference/conf-alone,Neste momento você é a única pessoa na conferência.
conference/conf-perpetual,NULL
conference/conf-enter,NULL
conference/conf-exit,NULL
conference/conf-kicked,Você foi retirado da conferência.
conference/conf-locked,Esta confêrencia está bloqueada.
conference/conf-is-locked,A conferência está bloqueada.
conference/conf-is-unlocked,A conferência está liberada.
conference/conf-pin,Por favor insira o PIN da conferência.
conference/conf-bad-pin,"Este PIN não e válido, tente novamente."
conference/conf-goodbye,Até logo.
conference/conf-welcome,Bem-vindo a conferência.
conference/conf-enter_conf_number,"Por favor digite o número da conferência, seguido de sustenido."
conference/conf-enter_conf_pin,"Introduza o número PIN da conferência, seguido de sustenido."
conference/conf-has_joined,...entrou na conferência.
conference/conf-has_left,...abandonou a conferência.
conference/conf-you_are_already_muted,Você já está em silêncio.
conference/conf-you_are_now_bidirectionally_muted,Você está agora em silêncio em ambos sentidos.
conference/conf-number_of_listeners,"Digite o número de ouvintes, seguido da tecla cerquilha."
conference/conf-listeners_in_conference,...ouvintes nesta conferência.
conference/conf-listener_in_conference,...ouvinte nesta conferência.
conference/conf-members_in_conference,...membros nesta conferência.
conference/conf-conference_is_in_qna_mode,Esta conferência está em modo perguntas e respostas.
conference/conf-qna_mode,Modo perguntas e respostas
conference/conf-entry_sound,Som de entrada
conference/conf-exit_sound,Som de saída
conference/conf-conference_is_full,"Esta conferência está cheia. Por favor, contate o moderador."
conference/conf-conference_will_start_shortly,"Sua conferência começará em breve. Por favor, aguarde na linha."
conference/conf-other_persons_conference,outras pessoas na conferência.
conference/conf-one_other_person_conference,uma outra pessoa na conferência.
conference/conf-one_other_member_conference,um outro membro na conferência.
conference/conf-being_recorded,Esta conferência está sendo gravada.
conference/conf-no_longer_being_recorded,Esta conferência não está mais sendo gravada.
ivr/ivr-account_number,Número da conta
ivr/ivr-connect_to_caller,Contatar com a pessoa que telefona
ivr/ivr-enter_ext_pound,"Se conhece o ramal da pessoa com quem deseja falar, por favor digite agora."
ivr/ivr-enter_ext,Por favor digite o ramal e a continuação a tecla sustenido.
ivr/ivr-for_this_person,Para a pessoa...
ivr/ivr-hold_connect_call,Por favor aguarde enquanto realizamos a sua chamada.
ivr/ivr-im_sorry,Desculpe
ivr/ivr-please,Por favor
ivr/ivr-please_return_our_call_at,Por favor devolva a nossa ligação à...
ivr/ivr-regarding_reference_number,De acordo com o número de referência.
ivr/ivr-sample_submenu,Este é um exemplo de um submenu URA...
ivr/ivr-say_name,Por favor diga o seu nome depois do sinal.
ivr/ivr-send_to_voicemail,Enviar esta ligação para a caixa de mensagens de voz.
ivr/ivr-speak_to_a_customer_service_representative,Para falar com o responsavel do atenção a clientes...
ivr/ivr-take_a_message,Deixe uma mensagem
ivr/ivr-that_was_an_invalid_entry,Essa opção não é valida.
ivr/ivr-this_is_a_call_from,Esta é uma ligação de...
ivr/ivr-this_ivr_will_let_you_test_features,Este URA lher permite testar algumas das opções...
ivr/ivr-to_call_the_freeswitch_conference,Para ligar à conferencia FreeSWITCH...
ivr/ivr-to_do_a_freeswitch_echo_test,Para realizar um teste FreeSWITCH eco...
ivr/ivr-to_do_a_fwd_echo_test,Para realizar um teste FWD eco...
ivr/ivr-to_hear_sample_submenu,Para ouvir o exemplo de um submenu URA...
ivr/ivr-to_hear_screaming_monkeys,Para ouvir gritos de macacos...
ivr/ivr-to_listen_to_moh,Para ouvir música de espera...
ivr/ivr-to_repeat_these_options,Para ouvir novamente estas opções...
ivr/ivr-to_return_to_previous_menu,Para voltar ao menu anterior...
ivr/ivr-to_speak_with_an_operator,Para falar com um atendente...
ivr/ivr-welcome_to_freeswitch,"Bem-vindo a FreeSWITCH, o futuro da telefonia."
ivr/ivr-you_may_exit_by_hanging_up,"Você pode sair a qualquer momento, simplesmente terminando a ligação."
ivr/ivr-or,ou
ivr/ivr-not,não
ivr/ivr-call,ligação
ivr/ivr-you_may,Você pode
ivr/ivr-hello,Oi
ivr/ivr-use_telephone_keypad,Usando as teclas do seu telefone...
ivr/ivr-spell_name,Por favor soletre o nome da pessoa que você deseja contatar.
ivr/ivr-last_name_first,Sobrenome primeiro
ivr/ivr-first_name_first,Primeiro nome primeiro
ivr/ivr-press_one_q_or_z,Digite 1 para Q ou Z.
ivr/ivr-sales,Vendas
ivr/ivr-customer_service,Atenção a clientes
ivr/ivr-technical_support,Suporte técnico
ivr/ivr-operator,Atendente
ivr/ivr-you_have_dialed_an_invalid_extension,Você teclou um ramal inválido.
ivr/ivr-please_enter_extension_followed_by_pound,"Por favor digite o seu ramal, depois a tecla sustenido."
ivr/ivr-please_enter_pin_followed_by_pound,"Por favor digite o seu número PIN, depois a tecla sustenido."
ivr/ivr-pin_or_extension_is-invalid,O seu número PIN ou ramal não é válido.
ivr/ivr-you_are_about_to_provision_this_phone,Você está a ponto de associar este telefone à sua conta...
ivr/ivr-please_reenter_your_pin,Por favor digite novamente o seu número PIN para confirmar.
ivr/ivr-register_for_cluecon,"Para registar em ClueCon, por favor digite..."
ivr/ivr-to_log_in,Para contatar...
ivr/ivr-to_log_out,Para desligar...
ivr/ivr-you_are_now_logged_in,Você agora está conetado.
ivr/ivr-you_are_now_logged_out,Você agora está desconetado.
ivr/ivr-please_try_again,Por favor tente novamente.
ivr/ivr-provision_phone_permanently_to_extension,Você está a ponto de associar permanentemente este telefone ao seu ramal.
ivr/ivr-extension_to_provision_this_phone,"Por favor digite o número do ramal que você pretende associar a este telefone, logo digite sustenido."
ivr/ivr-this_phone_will_now_reboot,"Obrigado, este telefone vai ser reiniciado."
ivr/ivr-recording_saved,Obrigado. A sua gravação foi guardada.
ivr/ivr-save_review_record,Digite 1 para guardar a sua gravação. Digite 2 para ouvir á sua gravação. Digite 3 para gravar novamente.
ivr/ivr-unable_save,Neste momento o sistema é incapaz de guardar a sua gravação. Por favor tente novamente mais tarde.
ivr/ivr-you_are_number,Você é o número
ivr/ivr-in_line,...em linha
ivr/ivr-thank_you_for_holding,Obrigado por esperar.
ivr/ivr-estimated_hold_time,O seu tempo estimado de espera é...
ivr/ivr-more_than,Mais de...
ivr/ivr-less_than,Menos de...
ivr/ivr-begin_recording,Comece a gravar após o tom.
ivr/ivr-call_forwarding_has_been_cancelled,O encaminhamento da ligação foi cancelado.
ivr/ivr-call_forwarding_has_been_set,O encaminhamento da ligação foi ativado.
ivr/ivr-please_enter_the_phone_number,"Por favor, introduza o número de telefone."
ivr/ivr-please_state_your_name_and_reason_for_calling,"Por favor, diga o seu nome e o motivo da sua ligação."
ivr/ivr-accept_reject_voicemail,"Para aceitar, digite 1. Para rejeitar, digite 2. Para enviar para o correio de voz, digite 3."
ivr/ivr-accept_reject,"Para aceitar, pressione 1. Para rejeitar, pressione 2."
ivr/ivr-to_accept_press_one,"Para aceitar, pressione 1."
ivr/ivr-incoming_call,Entrada da ligação.
ivr/ivr-thank_you_for_calling,Obrigado pela sua ligação.
ivr/ivr-stay_on_line_call_answered_momentarily,Por favor permaneça em linha. A sua ligação será atendida brevemente.
ivr/ivr-call_being_transferred,A sua ligação está sendo transferida.
ivr/ivr-enjoy_music_while_transfer,"Por favor, desfrute da música enquanto a sua ligação é transferida."
ivr/ivr-call_from,Você tem uma ligação de...
ivr/ivr-no_menu_items,Este menú não tem opções. Por favor entre em contato com o administrador.
ivr/ivr-for_directory_press,"Para diretório, digite..."
ivr/ivr-using_telephone_keypad,Usando o teclado do seu telefone...
ivr/ivr-enter_letters_last_name,Introduza as primeiras letras do último nome da pessoa.
ivr/ivr-enter_letters_first_name,Introduza as primeiras letras do primeiro nome da pessoa.
ivr/ivr-enter_letters_first_or_last_name,Introduza as primeiras letras do primeiro ou último nome da pessoa.
ivr/ivr-if_correct_press,"Se isso é correcto, digite..."
ivr/ivr-if_not_press,"Se não, digite..."
ivr/ivr-finished_pound_hash_key,"Quando terminar, digite sustenido."
ivr/ivr-dnd_activated,O modo Não Incomodar agora está ativado.
ivr/ivr-dnd_cancelled,O modo Não Incomodar foi desativado.
ivr/ivr-any_other_digit,Marque qualquer outro dígito...
ivr/ivr-one_yes_two_no,Digite um para sim. Digite dois para não.
ivr/ivr-enter_queue_number,"Por favor digite o número da fila, e logo a tecla sustenido."
ivr/ivr-please_enter_the,Por favor digite o...
ivr/ivr-number,Número.
ivr/ivr-followed_by_pound,...e depois sustenido.
ivr/ivr-account_balance_is,O saldo da conta é...
ivr/ivr-file,...ficheiro...
ivr/ivr-files,...ficheiros...
ivr/ivr-for_a_wakeup_call,Para uma ligação de despertar...
ivr/ivr-this_is_your_wakeup_call,Esta é a sua ligação de despertar.
ivr/ivr-request_wakeup_call,Para solicitar uma ligação de despertar...
ivr/ivr-confirm_wakeup_call,Para confirmar uma ligação de despertar...
ivr/ivr-cancel_wakeup_call,Para cancelar uma ligação de despertar...
ivr/ivr-requested_wakeup_call_for,Você solicitou uma ligação de despertar...
ivr/ivr-not_requested_wakeup_call,Você não solicitou uma ligação de despertar.
ivr/ivr-wakeup_call_cancelled,A sua ligação de despertar foi cancelada.
ivr/ivr-for_daily_wakeup_call,Para uma ligação de despertar por dia...
ivr/ivr-daily_wakeup_call,ligação de despertar diária...
ivr/ivr-for_daily_wakeup_calls,Para ligações de despertar diárias...
ivr/ivr-for_one_time_wakeup_call,Para apenas uma ligação de despertar...
ivr/ivr-one_time_wakeup_call,Apenas uma ligação de despertar...
ivr/ivr-wakeup_call,...ligação de despertar...
ivr/ivr-wakey_wakey_sunshine,Acorda! Acorda raio de sol!!
ivr/ivr-welcome,Bem-vindo.
ivr/ivr-welcome_to,Bem-vindo a...
ivr/ivr-good_morning,Bom dia.
ivr/ivr-good_afternoon,Boa tarde.
ivr/ivr-good_evening,Boa noite.
ivr/ivr-thank_you,Obrigado
ivr/ivr-for,Para...
ivr/ivr-longer_than_usual_hold_times,Estamos a observar tempos de espera superiores ao normal.
ivr/ivr-you_are_the,Você é o...
ivr/ivr-one_moment_please,Um momento por favor.
ivr/ivr-call_answered_order_received,A sua ligação será atendida pela ordem que foi recebida.
ivr/ivr-you_entered,Você entrou...
ivr/ivr-extension_number,Número do ramal...
ivr/ivr-please_hold_while_party_contacted,Por favor aguarde enquanto contatamos com o destinatário.
ivr/ivr-please_enjoy_music_while_party_reached,Por favor desfrute da música enquanto contatamos com o destinatário.
ivr/ivr-generic_greeting,"Obrigado por telefonar. Se conhece a ramal do destinatário, digite-o agora, ou digite nove para ir para o diretório."
ivr/ivr-if_correct_one_if_not_two,"Se isto é correcto, digite 1. Se não é correcto, digite 2."
ivr/ivr-repeat_this_information,Para ouvir novamente esta informação..
ivr/ivr-no_no_no,Não não não!
ivr/ivr-did_you_mean_to_press_key,Você pretendia marcar esta tecla?
ivr/ivr-seriously_mean_to_press_key,É sério? Pretendia MESMO marcar esta tecla?
ivr/ivr-oh_whatever,"Oh, tanto faz."
ivr/ivr-one_more_mistake,Já chega! Um erro mais e corto a ligação.
ivr/ivr-congratulations_you_pressed_star,"Felicidades, você pressionou estrela. Isto não significa que você é uma estrela. Apenas significa que pode pressionar teclas e que provavelmente tens dedos."
ivr/ivr-engineers_busy_assisting_other_sales,Todos os nossos engenheiros estão ocupados demonstrando como é impressionante CudaTel.
ivr/ivr-message_self_destruct,"Esta mensagem vai se auto-destruir em 5, 4, 3, 2, 1..."
ivr/ivr-all_your_call_are_belong_to_us,Todas as suas ligações nos pertence.
ivr/ivr-love_those_touch_tones,Adoro a forma como você pressiona as teclas!
ivr/ivr-yes_we_have_no_bananas,"Sim, nós não temos bananas."
ivr/ivr-dude_you_suck,"Homem, você está sendo ridículo!"
ivr/ivr-on_hold_indefinitely,"A sua ligação é muito importante para nós, mas a sua saúde mental não, por isso estamos felizes em fazê-lo esperar, torturando-o com a irritante música de espera."
ivr/ivr-has_left_the_building,...deixou o edifício.
ivr/ivr-phone_is_unassigned,Este telefone não está associado e não pode realizar ligações externas.
ivr/ivr-phone_not_configured,Este telefone não está configurado corretamente.
ivr/ivr-phone_is_configured_properly,Parabéns! Este telefone está configurado corretamente e agora pode ser associado a um utilizador.
ivr/ivr-contact_system_administrator,Por favor contate o administrador do sistema para assistência.
ivr/ivr-no_calls_waiting_in_queue,Não há mais ligações em espera nesta fila.
ivr/ivr-you_are_number_one,Você é o número um na fila.
ivr/ivr-has_called_emergency_services,ligou para os serviços de emergência
ivr/ivr-there_are,Há...
ivr/ivr-enter_source_telephone_number,Digite o número de telefone de origem.
ivr/ivr-enter_destination_telephone_number,Digite o número de telefone de destino.
ivr/ivr-recording_started,Gravação iniciada.
ivr/ivr-recording_stopped,Gravação parada.
ivr/ivr-recording_paused,Gravação pausada.
ivr/ivr-recording_deleted,Gravação excluída.
ivr/ivr-no_longer_in_queue,Você não está mais na fila.
ivr/ivr-withdrawn,retirado
ivr/ivr-question,pergunta
ivr/ivr-questions,perguntas
ivr/ivr-has_been_answered,foi respondida
ivr/ivr-has_been_removed,foi removida
ivr/ivr-no_questions_in_queue,Não há perguntas na fila.
ivr/ivr-is_now_on,está agora ativado
ivr/ivr-is_now_off,está agora desativado
ivr/ivr-phone_not_make_external_calls,Este telefone não está autorizado a fazer chamadas externas.
ivr/ivr-id_number,Número de identificação
ivr/ivr-skip_instructions,Pressione qualquer tecla para pular instruções.
ivr/ivr-hangup_to_discard,Desligue para descartar.
ivr/ivr-or_press,ou pressione
ivr/ivr-for_english_press,"Para inglês, pressione"
ivr/ivr-call_cannot_be_completed_as_dialed,Sua chamada não pode ser completada como discada.
ivr/ivr-please_check_number_try_again,"Por favor, verifique o número e tente novamente."
ivr/ivr-failure_reason_is,O motivo da falha é
ivr/ivr-unallocated_number,Número não alocado
ivr/ivr-no_user_response,Sem resposta do usuário
ivr/ivr-invalid_number_format,Formato de número inválido
ivr/ivr-invalid_sound_prompt,Prompt de som inválido
ivr/ivr-gateway_down,Gateway indisponível
ivr/ivr-no_route_destination,Sem rota para o destino
ivr/ivr-user_busy,Usuário ocupado
ivr/ivr-call_rejected,Chamada rejeitada
ivr/ivr-normal_unspecified,"Normal, não especificado"
ivr/ivr-incompatible_destination,Destino incompatível
ivr/ivr-normal_clearing,Encerramento normal
ivr/ivr-not_have_permission,Você não tem permissão
ivr/ivr-youre_doing_it_wrong,Você está fazendo errado!
ivr/ivr-were_asterisk_free,Somos livres de Asterisk!
ivr/ivr-douche_telecom,Douche Telecom
ivr/ivr-to_learn_more_about_freeswitch,Para saber mais sobre FreeSWITCH
ivr/ivr-there_is,Há
ivr/ivr-do_not_call_list,Lista de não ligar
ivr/ivr-call_attempt_aborted,Tentativa de chamada abortada
ivr/ivr-to_wait_stay_on_the_line,"Para aguardar, permaneça na linha."
ivr/ivr-if_you_would_like_us_to_call_back,Se desejar que retornemos a ligação
ivr/ivr-it_appears_that_your_phone_number_is,Parece que seu número de telefone é
ivr/ivr-would_you_like_to_receive_a_call_at_this_number,Gostaria de receber uma ligação neste número?
ivr/ivr-please_enter_the_number_where_we_can_reach_you,Digite o número onde podemos encontrá-lo.
ivr/ivr-we_will_return_your_call_at_this_number,Retornaremos sua ligação neste número.
ivr/ivr-anonymous_caller,Chamador anônimo
ivr/ivr-freeguipy,Sirva-se de uma fatia de torta grátis!
ivr/ivr-learn_more_freeguipydotorg,Saiba mais em F-R-E-E-G-U-I-P-Y ponto O-R-G
ivr/ivr-terribly_wrong_awkward,"Algo deu terrivelmente, terrivelmente errado... (constrangedor!)"
ivr/ivr-it_was_that_bug,"Caramba, era mesmo aquele bug!"
ivr/ivr-concentrate,CONCENTRE-SE! Foque no coelho! FOQUE NO COELHO!
ivr/ivr-file_a_jira,"Se você não gostar, pode abrir um JIRA!"
ivr/ivr-founder_of_freesource,"Permita-me apresentar o fundador da FreeSOURCE, Anthony Ministrone."
ivr/ivr-cold_foolish,"Cara, isso é muito estúpido... MUITO estúpido"
ivr/ivr-trollover_minutes,Parabéns! Você ganhou 1500 Minutos Trollover este mês!
ivr/ivr-yuno_silent_drill,Por que não o modo silencioso?!
ivr/ivr-beacuase,Porque as vozes eram muito boas
ivr/ivr-day_mode,Modo dia...
ivr/ivr-night_mode,Modo noite...
ivr/ivr-lunch_mode,Modo almoço...
ivr/ivr-custom_mode_number,Número de modo personalizado
ivr/ivr-not_have_permission_to_edit,Você não tem permissão para editar
ivr/ivr-this_feature,Este recurso
ivr/ivr-feature,recurso
ivr/ivr-automated_attendants,Atendentes automáticos
ivr/ivr-automated_attendant,Atendente automático
ivr/ivr-please_enter_extension_number_of,Digite o número do ramal de
